,week_no,day_of_week,brand,date,cnt_x,brand_fill,ds,lunar_day,is_holiday,after_holiday_type,after_holiday,before_holiday_type,before_holiday,last_workday_before_holiday,is_week_end,is_work,index,cnt_y,spring_sunday,is_norm_sunday,is_saturday,is_redundent_sunday,is_after_new_year,month,day,year
241,35,6,7,228,,7,31/08/2013,725,0,,,,,,0,1,241,73,0,0,0,0,0,8,31,2013
242,35,7,7,229,28,7,01/09/2013,726,0,,,,,,0,0,242,26,0,1,0,0,0,9,1,2013
243,36,1,7,230,180,7,02/09/2013,727,0,,,,,,1,1,243,1775,0,0,0,0,0,9,2,2013
244,36,2,7,231,611,7,03/09/2013,728,0,,,,,,1,1,244,2032,0,0,0,0,0,9,3,2013
245,36,3,7,232,330,7,04/09/2013,729,0,,,,,,1,1,245,1607,0,0,0,0,0,9,4,2013
246,36,4,7,233,283,7,05/09/2013,801,0,,,,,,1,1,246,861,0,0,0,0,0,9,5,2013
247,36,5,7,234,257,7,06/09/2013,802,0,,,,,,1,1,247,1534,0,0,0,0,0,9,6,2013
248,36,6,7,235,64,7,07/09/2013,803,0,,,,,,0,1,248,371,0,0,0,0,0,9,7,2013
249,36,7,,,,0,08/09/2013,804,0,,,,,,0,0,249,,0,1,0,0,0,9,8,2013
250,37,1,7,236,103,7,09/09/2013,805,0,,,,,,1,1,250,1794,0,0,0,0,0,9,9,2013
251,37,2,7,237,225,7,10/09/2013,806,0,,,,,,1,1,251,1965,0,0,0,0,0,9,10,2013
252,37,3,7,238,210,7,11/09/2013,807,0,,,,,,1,1,252,1408,0,0,0,0,0,9,11,2013
253,37,4,7,239,307,7,12/09/2013,808,0,,,,,,1,1,253,1762,0,0,0,0,0,9,12,2013
254,37,5,7,240,257,7,13/09/2013,809,0,,,,,,1,1,254,1329,0,0,0,0,0,9,13,2013
255,37,6,7,241,,7,14/09/2013,810,0,,,4,0.05,,0,1,255,188,0,0,0,0,0,9,14,2013
256,37,7,,,,0,15/09/2013,811,0,,,4,0.1,,0,0,256,,0,1,0,0,0,9,15,2013
257,38,1,7,242,489,7,16/09/2013,812,0,,,4,0.15,,1,1,257,2288,0,0,0,0,0,9,16,2013
258,38,2,7,243,161,7,17/09/2013,813,0,,,4,0.2,,1,1,258,1900,0,0,0,0,0,9,17,2013
259,38,3,7,244,240,7,18/09/2013,814,0,,,4,0.25,,1,1,259,2101,0,0,0,0,0,9,18,2013
260,38,4,7,245,,7,19/09/2013,815,1,4,,4,,,1,0,260,48,0,0,0,0,0,9,19,2013
261,38,5,,,,0,20/09/2013,816,1,4,,4,,,1,0,261,13,0,0,0,0,0,9,20,2013
262,38,6,7,246,,7,21/09/2013,817,1,4,,4,,,0,0,262,,0,0,0,0,0,9,21,2013
263,38,7,7,247,195,7,22/09/2013,818,0,4,0.55,5,0.05,,0,1,263,2933,1,0,0,0,0,9,22,2013
264,39,1,7,248,309,7,23/09/2013,819,0,4,0.5,5,0.1,,1,1,264,2330,0,0,0,0,0,9,23,2013
265,39,2,7,249,290,7,24/09/2013,820,0,4,0.45,5,0.15,,1,1,265,2483,0,0,0,0,0,9,24,2013
266,39,3,7,250,150,7,25/09/2013,821,0,4,0.4,5,0.2,,1,1,266,1949,0,0,0,0,0,9,25,2013
267,39,4,7,251,94,7,26/09/2013,822,0,4,0.35,5,0.25,,1,1,267,1898,0,0,0,0,0,9,26,2013
268,39,5,7,252,335,7,27/09/2013,823,0,4,0.3,5,0.3,,1,1,268,2025,0,0,0,0,0,9,27,2013
269,39,6,7,253,97,7,28/09/2013,824,0,,,5,0.35,,0,1,269,243,0,0,0,0,0,9,28,2013
270,39,7,7,254,446,7,29/09/2013,825,0,,,5,0.4,,0,1,270,2876,1,0,0,0,0,9,29,2013
271,40,1,7,255,206,7,30/09/2013,826,0,,,5,0.45,1,1,1,271,2172,0,0,0,0,0,9,30,2013
272,40,2,7,256,32,7,01/10/2013,827,1,5,,5,,,1,0,272,,0,0,0,0,0,10,1,2013
273,40,3,7,257,,7,02/10/2013,828,1,5,,5,,,1,0,273,117,0,0,0,0,0,10,2,2013
274,40,4,,,,0,03/10/2013,829,1,5,,5,,,1,0,274,,0,0,0,0,0,10,3,2013
275,40,5,7,258,,7,04/10/2013,830,1,5,,5,,,1,0,275,17,0,0,0,0,0,10,4,2013
276,40,6,,,,0,05/10/2013,901,1,5,,5,,,0,0,276,16,0,0,0,0,0,10,5,2013
277,40,7,7,259,,7,06/10/2013,902,1,5,,5,,,0,0,277,19,0,1,0,0,0,10,6,2013
278,41,1,,,,0,07/10/2013,903,1,5,,5,,,1,0,278,,0,0,0,0,0,10,7,2013
279,41,2,7,260,354,7,08/10/2013,904,0,5,1,5,,,1,1,279,4723,0,0,0,0,0,10,8,2013
280,41,3,7,261,330,7,09/10/2013,905,0,5,0.95,,,,1,1,280,2681,0,0,0,0,0,10,9,2013
281,41,4,7,262,165,7,10/10/2013,906,0,5,0.9,,,,1,1,281,1876,0,0,0,0,0,10,10,2013
282,41,5,7,263,154,7,11/10/2013,907,0,5,0.85,,,,1,1,282,1339,0,0,0,0,0,10,11,2013
283,41,6,7,264,290,7,12/10/2013,908,0,5,0.8,,,,0,1,283,1414,0,0,1,0,0,10,12,2013
284,41,7,7,265,,7,13/10/2013,909,0,5,0.75,,,,0,0,284,19,0,1,0,0,0,10,13,2013
285,42,1,7,266,129,7,14/10/2013,910,0,5,0.7,,,,1,1,285,2250,0,0,0,0,0,10,14,2013
286,42,2,7,267,225,7,15/10/2013,911,0,5,0.65,,,,1,1,286,2669,0,0,0,0,0,10,15,2013
287,42,3,7,268,360,7,16/10/2013,912,0,5,0.6,,,,1,1,287,2540,0,0,0,0,0,10,16,2013
288,42,4,7,269,236,7,17/10/2013,913,0,5,0.55,,,,1,1,288,997,0,0,0,0,0,10,17,2013
289,42,5,7,270,232,7,18/10/2013,914,0,5,0.5,,,,1,1,289,1808,0,0,0,0,0,10,18,2013
290,42,6,7,271,32,7,19/10/2013,915,0,5,0.45,,,,0,1,290,171,0,0,0,0,0,10,19,2013
291,42,7,7,272,,7,20/10/2013,916,0,5,0.4,,,,0,0,291,,0,1,0,0,0,10,20,2013
292,43,1,7,273,386,7,21/10/2013,917,0,5,0.35,,,,1,1,292,1909,0,0,0,0,0,10,21,2013
293,43,2,7,274,418,7,22/10/2013,918,0,5,0.3,,,,1,1,293,2541,0,0,0,0,0,10,22,2013
294,43,3,7,275,90,7,23/10/2013,919,0,5,0.25,,,,1,1,294,1722,0,0,0,0,0,10,23,2013
295,43,4,7,276,165,7,24/10/2013,920,0,5,0.2,,,,1,1,295,1606,0,0,0,0,0,10,24,2013
296,43,5,7,277,283,7,25/10/2013,921,0,5,0.15,,,,1,1,296,1664,0,0,0,0,0,10,25,2013
297,43,6,7,278,,7,26/10/2013,922,0,5,0.1,,,,0,1,297,192,0,0,0,0,0,10,26,2013
298,43,7,7,279,,7,27/10/2013,923,0,5,0.05,,,,0,0,298,,0,1,0,0,0,10,27,2013
299,44,1,7,280,206,7,28/10/2013,924,0,5,0,,,,1,1,299,2436,0,0,0,0,0,10,28,2013
300,44,2,7,281,225,7,29/10/2013,925,0,,,,,,1,1,300,2077,0,0,0,0,0,10,29,2013
301,44,3,7,282,360,7,30/10/2013,926,0,,,,,,1,1,301,1789,0,0,0,0,0,10,30,2013
302,44,4,7,283,118,7,31/10/2013,927,0,,,,,,1,1,302,1321,0,0,0,0,0,10,31,2013
303,44,5,7,284,206,7,01/11/2013,928,0,,,,,,1,1,303,1714,0,0,0,0,0,11,1,2013
304,44,6,7,285,,7,02/11/2013,929,0,,,,,,0,1,304,129,0,0,0,0,0,11,2,2013
305,44,7,,,,0,03/11/2013,1001,0,,,,,,0,0,305,,0,1,0,0,0,11,3,2013
306,45,1,7,286,232,7,04/11/2013,1002,0,,,,,,1,1,306,2059,0,0,0,0,0,11,4,2013
307,45,2,7,287,386,7,05/11/2013,1003,0,,,,,,1,1,307,1849,0,0,0,0,0,11,5,2013
308,45,3,7,288,240,7,06/11/2013,1004,0,,,,,,1,1,308,1631,0,0,0,0,0,11,6,2013
309,45,4,7,289,142,7,07/11/2013,1005,0,,,,,,1,1,309,1197,0,0,0,0,0,11,7,2013
310,45,5,7,290,309,7,08/11/2013,1006,0,,,,,,1,1,310,2099,0,0,0,0,0,11,8,2013
311,45,6,7,291,,7,09/11/2013,1007,0,,,,,,0,1,311,206,0,0,0,0,0,11,9,2013
312,45,7,7,292,28,7,10/11/2013,1008,0,,,,,,0,0,312,,0,1,0,0,0,11,10,2013
313,46,1,7,293,180,7,11/11/2013,1009,0,,,,,,1,1,313,1712,0,0,0,0,0,11,11,2013
314,46,2,7,294,418,7,12/11/2013,1010,0,,,,,,1,1,314,2338,0,0,0,0,0,11,12,2013
315,46,3,7,295,330,7,13/11/2013,1011,0,,,,,,1,1,315,2103,0,0,0,0,0,11,13,2013
316,46,4,7,296,236,7,14/11/2013,1012,0,,,,,,1,1,316,1130,0,0,0,0,0,11,14,2013
317,46,5,7,297,257,7,15/11/2013,1013,0,,,,,,1,1,317,1693,0,0,0,0,0,11,15,2013
318,46,6,7,298,,7,16/11/2013,1014,0,,,,,,0,1,318,170,0,0,0,0,0,11,16,2013
319,46,7,,,,0,17/11/2013,1015,0,,,,,,0,0,319,,0,1,0,0,0,11,17,2013
320,47,1,7,299,232,7,18/11/2013,1016,0,,,,,,1,1,320,2057,0,0,0,0,0,11,18,2013
321,47,2,7,300,161,7,19/11/2013,1017,0,,,,,,1,1,321,2160,0,0,0,0,0,11,19,2013
322,47,3,7,301,180,7,20/11/2013,1018,0,,,,,,1,1,322,1519,0,0,0,0,0,11,20,2013
323,47,4,7,302,71,7,21/11/2013,1019,0,,,,,,1,1,323,1357,0,0,0,0,0,11,21,2013
324,47,5,7,303,309,7,22/11/2013,1020,0,,,,,,1,1,324,1698,0,0,0,0,0,11,22,2013
325,47,6,7,304,,7,23/11/2013,1021,0,,,,,,0,1,325,192,0,0,0,0,0,11,23,2013
326,47,7,7,305,,7,24/11/2013,1022,0,,,,,,0,0,326,22,0,1,0,0,0,11,24,2013
327,48,1,7,306,129,7,25/11/2013,1023,0,,,,,,1,1,327,2118,0,0,0,0,0,11,25,2013
328,48,2,7,307,257,7,26/11/2013,1024,0,,,,,,1,1,328,2170,0,0,0,0,0,11,26,2013
329,48,3,7,308,210,7,27/11/2013,1025,0,,,,,,1,1,329,1681,0,0,0,0,0,11,27,2013
330,48,4,7,309,118,7,28/11/2013,1026,0,,,,,,1,1,330,1454,0,0,0,0,0,11,28,2013
331,48,5,7,310,154,7,29/11/2013,1027,0,,,,,,1,1,331,1849,0,0,0,0,0,11,29,2013
332,48,6,7,311,193,7,30/11/2013,1028,0,,,,,,0,1,332,778,0,0,0,0,0,11,30,2013
333,48,7,7,312,,7,01/12/2013,1029,0,,,,,,0,0,333,,0,1,0,0,0,12,1,2013
334,49,1,7,313,335,7,02/12/2013,1030,0,,,,,,1,1,334,2290,0,0,0,0,0,12,2,2013
335,49,2,7,314,322,7,03/12/2013,1101,0,,,,,,1,1,335,2126,0,0,0,0,0,12,3,2013
336,49,3,7,315,150,7,04/12/2013,1102,0,,,,,,1,1,336,2309,0,0,0,0,0,12,4,2013
337,49,4,7,316,212,7,05/12/2013,1103,0,,,,,,1,1,337,1288,0,0,0,0,0,12,5,2013
338,49,5,7,317,154,7,06/12/2013,1104,0,,,,,,1,1,338,1654,0,0,0,0,0,12,6,2013
339,49,6,7,318,32,7,07/12/2013,1105,0,,,,,,0,1,339,377,0,0,0,0,0,12,7,2013
340,49,7,7,319,,7,08/12/2013,1106,0,,,,,,0,0,340,,0,1,0,0,0,12,8,2013
341,50,1,7,320,257,7,09/12/2013,1107,0,,,,,,1,1,341,2026,0,0,0,0,0,12,9,2013
342,50,2,7,321,354,7,10/12/2013,1108,0,,,,,,1,1,342,2002,0,0,0,0,0,12,10,2013
343,50,3,7,322,571,7,11/12/2013,1109,0,,,,0,,1,1,343,2739,0,0,0,0,0,12,11,2013
344,50,4,7,323,118,7,12/12/2013,1110,0,,,6,0.05,,1,1,344,1726,0,0,0,0,0,12,12,2013
345,50,5,7,324,257,7,13/12/2013,1111,0,,,6,0.1,,1,1,345,1474,0,0,0,0,0,12,13,2013
346,50,6,7,325,64,7,14/12/2013,1112,0,,,6,0.15,,0,1,346,255,0,0,0,0,0,12,14,2013
347,50,7,,,,0,15/12/2013,1113,0,,,6,0.2,,0,0,347,,0,1,0,0,0,12,15,2013
348,51,1,7,326,103,7,16/12/2013,1114,0,,,6,0.25,,1,1,348,2156,0,0,0,0,0,12,16,2013
349,51,2,7,327,257,7,17/12/2013,1115,0,,,6,0.3,,1,1,349,1680,0,0,0,0,0,12,17,2013
350,51,3,7,328,120,7,18/12/2013,1116,0,,,6,0.35,,1,1,350,1979,0,0,0,0,0,12,18,2013
351,51,4,7,329,118,7,19/12/2013,1117,0,,,6,0.4,,1,1,351,1207,0,0,0,0,0,12,19,2013
352,51,5,7,330,103,7,20/12/2013,1118,0,,,6,0.45,,1,1,352,1831,0,0,0,0,0,12,20,2013
353,51,6,7,331,,7,21/12/2013,1119,0,,,6,0.5,,0,1,353,278,0,0,0,0,0,12,21,2013
354,51,7,7,332,,7,22/12/2013,1120,0,,,6,0.55,,0,0,354,,0,1,0,0,0,12,22,2013
355,52,1,7,333,77,7,23/12/2013,1121,0,,,6,0.6,,1,1,355,1587,0,0,0,0,0,12,23,2013
356,52,2,7,334,97,7,24/12/2013,1122,0,,,6,0.65,,1,1,356,1514,0,0,0,0,0,12,24,2013
357,52,3,7,335,90,7,25/12/2013,1123,0,,,6,0.7,,1,1,357,1584,0,0,0,0,0,12,25,2013
358,52,4,7,336,142,7,26/12/2013,1124,0,,,6,0.75,,1,1,358,1365,0,0,0,0,0,12,26,2013
359,52,5,7,337,206,7,27/12/2013,1125,0,,,6,0.8,,1,1,359,1642,0,0,0,0,0,12,27,2013
360,52,6,7,338,32,7,28/12/2013,1126,0,,,6,0.85,,0,1,360,205,0,0,0,0,0,12,28,2013
361,52,7,,,,0,29/12/2013,1127,0,,,6,0.9,,0,0,361,,0,1,0,0,0,12,29,2013
362,53,1,7,339,154,7,30/12/2013,1128,0,,,6,0.95,,1,1,362,1660,0,0,0,0,0,12,30,2013
363,53,2,7,340,97,7,31/12/2013,1129,0,,,6,1,1,1,1,363,950,0,0,0,0,0,12,31,2013
364,53,3,7,341,,7,01/01/2014,1201,1,6,,6,,,1,0,364,,0,0,0,0,1,1,1,2014
365,53,4,7,342,275,7,02/01/2014,1202,0,6,1,,,,1,1,365,4254,0,0,0,0,1,1,2,2014
366,53,5,7,343,275,7,03/01/2014,1203,0,6,0.96,,,,1,1,366,4569,0,0,0,0,1,1,3,2014
367,53,6,7,344,187,7,04/01/2014,1204,0,6,0.92,,,,0,1,367,649,0,0,0,0,1,1,4,2014
368,53,7,7,345,,7,05/01/2014,1205,0,6,0.88,,,,0,0,368,,0,1,0,0,1,1,5,2014
369,54,1,7,346,324,7,06/01/2014,1206,0,6,0.84,,,,1,1,369,5202,0,0,0,0,1,1,6,2014
370,54,2,7,347,1123,7,07/01/2014,1207,0,6,0.8,,,,1,1,370,5090,0,0,0,0,1,1,7,2014
371,54,3,7,348,379,7,08/01/2014,1208,0,6,0.76,,,,1,1,371,3488,0,0,0,0,1,1,8,2014
372,54,4,7,349,92,7,09/01/2014,1209,0,6,0.72,,,,1,1,372,2171,0,0,0,0,0,1,9,2014
373,54,5,7,350,150,7,10/01/2014,1210,0,6,0.68,,,,1,1,373,3075,0,0,0,0,0,1,10,2014
374,54,6,7,351,31,7,11/01/2014,1211,0,6,0.64,,,,0,1,374,441,0,0,0,0,0,1,11,2014
375,54,7,,,,0,12/01/2014,1212,0,6,0.6,,,,0,0,375,,0,1,0,0,0,1,12,2014
376,55,1,7,352,324,7,13/01/2014,1213,0,6,0.56,,,,1,1,376,2593,0,0,0,0,0,1,13,2014
377,55,2,7,353,187,7,14/01/2014,1214,0,6,0.52,,,,1,1,377,2796,0,0,0,0,0,1,14,2014
378,55,3,7,354,175,7,15/01/2014,1215,0,6,0.48,,,,1,1,378,2546,0,0,0,0,0,1,15,2014
379,55,4,7,355,320,7,16/01/2014,1216,0,6,0.44,,,,1,1,379,2706,0,0,0,0,0,1,16,2014
380,55,5,7,356,549,7,17/01/2014,1217,0,6,0.4,,,,1,1,380,3006,0,0,0,0,0,1,17,2014
381,55,6,7,357,94,7,18/01/2014,1218,0,6,0.36,,,,0,1,381,411,0,0,0,0,0,1,18,2014
382,55,7,7,358,,7,19/01/2014,1219,0,6,0.32,,,,0,0,382,,0,1,0,0,0,1,19,2014
383,56,1,7,359,125,7,20/01/2014,1220,0,6,0.28,7,0.05,,1,1,383,3591,0,0,0,0,0,1,20,2014
384,56,2,7,360,218,7,21/01/2014,1221,0,6,0.24,7,0.1,,1,1,384,3528,0,0,0,0,0,1,21,2014
385,56,3,7,361,291,7,22/01/2014,1222,0,6,0.2,7,0.15,,1,1,385,3534,0,0,0,0,0,1,22,2014
386,56,4,7,362,252,7,23/01/2014,1223,0,6,0.16,7,0.2,,1,1,386,2142,0,0,0,0,0,1,23,2014
387,56,5,7,363,724,7,24/01/2014,1224,0,6,0.12,7,0.25,,1,1,387,3887,0,0,0,0,0,1,24,2014
388,56,6,7,364,31,7,25/01/2014,1225,0,6,0.08,7,0.3,,0,1,388,324,0,0,0,0,0,1,25,2014
389,56,7,7,365,108,7,26/01/2014,1226,0,6,0.04,7,0.35,,0,1,389,1659,1,0,0,0,0,1,26,2014
390,57,1,7,366,200,7,27/01/2014,1227,0,6,0,7,0.4,,1,1,390,4320,0,0,0,0,0,1,27,2014
391,57,2,7,367,250,7,28/01/2014,1228,0,,,7,0.45,,1,1,391,3957,0,0,0,0,0,1,28,2014
392,57,3,7,368,58,7,29/01/2014,1229,0,,,7,0.5,,1,1,392,1598,0,0,0,0,0,1,29,2014
393,57,4,7,369,46,7,30/01/2014,1230,0,,,7,0.55,1,1,1,393,244,0,0,0,0,0,1,30,2014
394,57,5,,,,0,31/01/2014,101,1,7,,7,,,1,0,394,,0,0,0,0,0,1,31,2014
395,57,6,7,370,31,7,01/02/2014,102,1,7,,7,,,0,0,395,,0,0,0,0,0,2,1,2014
396,57,7,,,,0,02/02/2014,103,1,7,,7,,,0,0,396,,0,1,0,0,0,2,2,2014
397,58,1,,,,0,03/02/2014,104,1,7,,7,,,1,0,397,,0,0,0,0,0,2,3,2014
398,58,2,,,,0,04/02/2014,105,1,7,,7,,,1,0,398,,0,0,0,0,0,2,4,2014
399,58,3,7,371,,7,05/02/2014,106,1,7,,7,,,1,0,399,23,0,0,0,0,0,2,5,2014
400,58,4,7,372,,7,06/02/2014,107,1,7,,7,,,1,0,400,19,0,0,0,0,0,2,6,2014
401,58,5,7,373,225,7,07/02/2014,108,0,7,0.5,,,,1,1,401,4061,0,0,0,0,0,2,7,2014
402,58,6,7,374,250,7,08/02/2014,109,0,7,0.45,,,,0,1,402,3332,0,0,1,0,0,2,8,2014
403,58,7,7,375,,7,09/02/2014,110,0,7,0.4,,,,0,0,403,13,0,1,0,0,0,2,9,2014
404,59,1,7,376,324,7,10/02/2014,111,0,7,0.35,,,,1,1,404,3710,0,0,0,0,0,2,10,2014
405,59,2,7,377,218,7,11/02/2014,112,0,7,0.3,,,,1,1,405,3525,0,0,0,0,0,2,11,2014
406,59,3,7,378,349,7,12/02/2014,113,0,7,0.25,,,,1,1,406,2282,0,0,0,0,0,2,12,2014
407,59,4,7,379,114,7,13/02/2014,114,0,7,0.2,,,,1,1,407,1576,0,0,0,0,0,2,13,2014
408,59,5,7,380,225,7,14/02/2014,115,0,7,0.15,,,,1,1,408,1772,0,0,0,0,0,2,14,2014
409,59,6,7,381,31,7,15/02/2014,116,0,7,0.1,,,,0,1,409,272,0,0,0,0,0,2,15,2014
410,59,7,7,382,,7,16/02/2014,117,0,7,0.05,,,,0,0,410,18,0,1,0,0,0,2,16,2014
411,60,1,7,383,50,7,17/02/2014,118,0,,,,,,1,1,411,1835,0,0,0,0,0,2,17,2014
412,60,2,7,384,156,7,18/02/2014,119,0,,,,,,1,1,412,1904,0,0,0,0,0,2,18,2014
413,60,3,7,385,146,7,19/02/2014,120,0,,,,,,1,1,413,2040,0,0,0,0,0,2,19,2014
414,60,4,7,386,229,7,20/02/2014,121,0,,,,,,1,1,414,1532,0,0,0,0,0,2,20,2014
415,60,5,7,387,225,7,21/02/2014,122,0,,,,,,1,1,415,1905,0,0,0,0,0,2,21,2014
416,60,6,7,388,31,7,22/02/2014,123,0,,,,,,0,1,416,250,0,0,0,0,0,2,22,2014
417,60,7,,,,0,23/02/2014,124,0,,,,,,0,0,417,13,0,1,0,0,0,2,23,2014
418,61,1,7,389,225,7,24/02/2014,125,0,,,,,,1,1,418,2387,0,0,0,0,0,2,24,2014
419,61,2,7,390,655,7,25/02/2014,126,0,,,,,,1,1,419,3224,0,0,0,0,0,2,25,2014
420,61,3,7,391,349,7,26/02/2014,127,0,,,,,,1,1,420,2471,0,0,0,0,0,2,26,2014
421,61,4,7,392,229,7,27/02/2014,128,0,,,,,,1,1,421,1566,0,0,0,0,0,2,27,2014
422,61,5,7,393,275,7,28/02/2014,129,0,,,,,,1,1,422,1308,0,0,0,0,0,2,28,2014
423,61,6,7,394,,7,01/03/2014,201,0,,,,,,0,1,423,305,0,0,0,0,0,3,1,2014
424,61,7,7,395,,7,02/03/2014,202,0,,,,,,0,0,424,27,0,1,0,0,0,3,2,2014
425,62,1,7,396,200,7,03/03/2014,203,0,,,,,,1,1,425,2206,0,0,0,0,0,3,3,2014
426,62,2,7,397,156,7,04/03/2014,204,0,,,,,,1,1,426,2018,0,0,0,0,0,3,4,2014
427,62,3,7,398,379,7,05/03/2014,205,0,,,,,,1,1,427,1722,0,0,0,0,0,3,5,2014
428,62,4,7,399,137,7,06/03/2014,206,0,,,,,,1,1,428,1437,0,0,0,0,0,3,6,2014
429,62,5,7,400,75,7,07/03/2014,207,0,,,,,,1,1,429,1064,0,0,0,0,0,3,7,2014
430,62,6,7,401,31,7,08/03/2014,208,0,,,,,,0,1,430,390,0,0,0,0,0,3,8,2014
431,62,7,,,,0,09/03/2014,209,0,,,,,,0,0,431,,0,1,0,0,0,3,9,2014
432,63,1,7,402,125,7,10/03/2014,210,0,,,,,,1,1,432,2065,0,0,0,0,0,3,10,2014
433,63,2,7,403,125,7,11/03/2014,211,0,,,,,,1,1,433,1802,0,0,0,0,0,3,11,2014
434,63,3,7,404,233,7,12/03/2014,212,0,,,,,,1,1,434,1693,0,0,0,0,0,3,12,2014
435,63,4,7,405,206,7,13/03/2014,213,0,,,,,,1,1,435,1392,0,0,0,0,0,3,13,2014
436,63,5,7,406,125,7,14/03/2014,214,0,,,,,,1,1,436,1129,0,0,0,0,0,3,14,2014
437,63,6,7,407,31,7,15/03/2014,215,0,,,,,,0,1,437,239,0,0,0,0,0,3,15,2014
438,63,7,,,,0,16/03/2014,216,0,,,,,,0,0,438,,0,1,0,0,0,3,16,2014
439,64,1,7,408,150,7,17/03/2014,217,0,,,,,,1,1,439,1932,0,0,0,0,0,3,17,2014
440,64,2,7,409,218,7,18/03/2014,218,0,,,,,,1,1,440,2848,0,0,0,0,0,3,18,2014
441,64,3,7,410,204,7,19/03/2014,219,0,,,,,,1,1,441,1933,0,0,0,0,0,3,19,2014
442,64,4,7,411,206,7,20/03/2014,220,0,,,,,,1,1,442,1124,0,0,0,0,0,3,20,2014
443,64,5,7,412,75,7,21/03/2014,221,0,,,,,,1,1,443,1500,0,0,0,0,0,3,21,2014
444,64,6,7,413,,7,22/03/2014,222,0,,,,,,0,1,444,222,0,0,0,0,0,3,22,2014
445,64,7,7,414,27,7,23/03/2014,223,0,,,,,,0,0,445,,0,1,0,0,0,3,23,2014
446,65,1,7,415,200,7,24/03/2014,224,0,,,,,,1,1,446,1582,0,0,0,0,0,3,24,2014
447,65,2,7,416,94,7,25/03/2014,225,0,,,,,,1,1,447,2051,0,0,0,0,0,3,25,2014
448,65,3,7,417,670,7,26/03/2014,226,0,,,,,,1,1,448,2954,0,0,0,0,0,3,26,2014
449,65,4,7,418,229,7,27/03/2014,227,0,,,,,,1,1,449,1534,0,0,0,0,0,3,27,2014
450,65,5,7,419,125,7,28/03/2014,228,0,,,,,,1,1,450,2473,0,0,0,0,0,3,28,2014
451,65,6,7,420,,7,29/03/2014,229,0,,,,,,0,1,451,139,0,0,0,0,0,3,29,2014
452,65,7,7,421,,7,30/03/2014,230,0,,,,,,0,0,452,25,0,1,0,0,0,3,30,2014
453,66,1,7,422,200,7,31/03/2014,301,0,,,,,,1,1,453,1739,0,0,0,0,0,3,31,2014
454,66,2,7,423,156,7,01/04/2014,302,0,,,,,,1,1,454,1915,0,0,0,0,0,4,1,2014
455,66,3,7,424,175,7,02/04/2014,303,0,,,,,,1,1,455,1787,0,0,0,0,0,4,2,2014
456,66,4,7,425,320,7,03/04/2014,304,0,,,,,,1,1,456,1668,0,0,0,0,0,4,3,2014
457,66,5,7,426,200,7,04/04/2014,305,0,,,,,,1,1,457,1348,0,0,0,0,0,4,4,2014
458,66,6,7,427,,7,05/04/2014,306,1,1,,1,,,0,0,458,25,0,0,0,0,0,4,5,2014
459,66,7,7,428,,7,06/04/2014,307,0,,,,,,0,0,459,22,0,1,0,0,0,4,6,2014
460,67,1,7,429,,7,07/04/2014,308,0,,,,,,1,0,460,59,0,0,0,0,0,4,7,2014
461,67,2,7,430,125,7,08/04/2014,309,0,,,,,,1,1,461,3076,0,0,0,0,0,4,8,2014
462,67,3,7,431,262,7,09/04/2014,310,0,,,,,,1,1,462,2469,0,0,0,0,0,4,9,2014
463,67,4,7,432,92,7,10/04/2014,311,0,,,,,,1,1,463,1603,0,0,0,0,0,4,10,2014
464,67,5,7,433,125,7,11/04/2014,312,0,,,,,,1,1,464,1460,0,0,0,0,0,4,11,2014
465,67,6,7,434,62,7,12/04/2014,313,0,,,,,,0,1,465,182,0,0,0,0,0,4,12,2014
466,67,7,,,,0,13/04/2014,314,0,,,,,,0,0,466,,0,1,0,0,0,4,13,2014
467,68,1,7,435,125,7,14/04/2014,315,0,,,,,,1,1,467,1901,0,0,0,0,0,4,14,2014
468,68,2,7,436,250,7,15/04/2014,316,0,,,,,,1,1,468,1870,0,0,0,0,0,4,15,2014
469,68,3,7,437,175,7,16/04/2014,317,0,,,,,,1,1,469,1682,0,0,0,0,0,4,16,2014
470,68,4,7,438,389,7,17/04/2014,318,0,,,,,,1,1,470,2176,0,0,0,0,0,4,17,2014
471,68,5,7,439,349,7,18/04/2014,319,0,,,,,,1,1,471,1885,0,0,0,0,0,4,18,2014
472,68,6,7,440,125,7,19/04/2014,320,0,,,,,,0,1,472,357,0,0,0,0,0,4,19,2014
473,68,7,7,441,,7,20/04/2014,321,0,,,,,,0,0,473,22,0,1,0,0,0,4,20,2014
474,69,1,7,442,324,7,21/04/2014,322,0,,,,,,1,1,474,2070,0,0,0,0,0,4,21,2014
475,69,2,7,443,218,7,22/04/2014,323,0,,,,,,1,1,475,2607,0,0,0,0,0,4,22,2014
476,69,3,7,444,291,7,23/04/2014,324,0,,,,,,1,1,476,1803,0,0,0,0,0,4,23,2014
477,69,4,7,445,252,7,24/04/2014,325,0,,,,,,1,1,477,1100,0,0,0,0,0,4,24,2014
478,69,5,7,446,300,7,25/04/2014,326,0,,,3,0.4,,1,1,478,2248,0,0,0,0,0,4,25,2014
479,69,6,7,447,62,7,26/04/2014,327,0,,,3,0.45,,0,1,479,230,0,0,0,0,0,4,26,2014
480,69,7,7,448,,7,27/04/2014,328,0,,,3,0.5,,0,0,480,,0,1,0,0,0,4,27,2014
